place_id,name,halal_status,url,outlet_label,outlet_address,scraped_at
528,Stuff'd,Halal Certified,https://www.halaltag.com/place/528,Raffles City,"252 North Bridge Road, #B1-56,  Singapore 179103",2025-09-13T21:18:05.381149
528,Stuff'd,Halal Certified,https://www.halaltag.com/place/528,Seletar Mall,"33 Sengkang West Avenue, #B2-22,  Singapore 797653",2025-09-13T21:18:05.381149
528,Stuff'd,Halal Certified,https://www.halaltag.com/place/528,Square 2,"10 Sinaran Drive, #B1-117,  Singapore 307506",2025-09-13T21:18:05.381149
528,Stuff'd,Halal Certified,https://www.halaltag.com/place/528,Sun Plaza,"30 Sembawang Drive, #B1-31,  Singapore 757713",2025-09-13T21:18:05.381149
528,Stuff'd,Halal Certified,https://www.halaltag.com/place/528,Suntec City,"3 Temasek Boulevard, Singapore 038983",2025-09-13T21:18:05.381149
528,Stuff'd,Halal Certified,https://www.halaltag.com/place/528,Tampines Mall,"4 Tampines Central 5, #B1-K13,  Singapore 529510",2025-09-13T21:18:05.381149
528,Stuff'd,Halal Certified,https://www.halaltag.com/place/528,The Woodleigh Mall,"11 Bidadari Park Dr, #B1-K25,  Singapore 367803",2025-09-13T21:18:05.381149
528,Stuff'd,Halal Certified,https://www.halaltag.com/place/528,Tiong Bahru Plaza,"300 Tiong Bahru Road, #B1-K8,  Singapore 168731",2025-09-13T21:18:05.381149
528,Stuff'd,Halal Certified,https://www.halaltag.com/place/528,VivoCity,"1 Harbourfront Walk, #B2-K18,  Singapore 098585",2025-09-13T21:18:05.381149
528,Stuff'd,Halal Certified,https://www.halaltag.com/place/528,Waterway Point,"83 Punggol Central, #B2-K1,  Singapore 828761",2025-09-13T21:18:05.381149
528,Stuff'd,Halal Certified,https://www.halaltag.com/place/528,White Sands Shopping Centre,"1 Pasir Ris Central Street 3, #B1-K02,  Singapore 518457",2025-09-13T21:18:05.381149
528,Stuff'd,Halal Certified,https://www.halaltag.com/place/528,Yew Tee Point,"21 Choa Chu Kang North 6, #B1-50,  Singapore 689578",2025-09-13T21:18:05.381149
2077,S.J. Sickander Ammal Muslim Food,Halal - Muslim Owned,https://www.halaltag.com/place/2077,Eunos Crescent Market and Food Centre,"Blk 4A Eunos Crescent, #01-05,  Singapore 402004",2025-09-13T21:18:06.029949
26,Secret Recipe,Halal Certified,https://www.halaltag.com/place/26,HDB Hub,"480 Toa Payoh Lorong 6, #01-71,  Singapore 310480",2025-09-13T21:18:06.709488
26,Secret Recipe,Halal Certified,https://www.halaltag.com/place/26,Plaza Singapura,"68 Orchard Road, #03,  Singapore 238839",2025-09-13T21:18:06.709488
2385,Staff Canteen@3M Singapore,Halal Certified,https://www.halaltag.com/place/2385,,"2 Tuas Link 4, Singapore 637321",2025-09-13T21:18:07.418001
260,Sweetest Moments,Halal Certified,https://www.halaltag.com/place/260,Sakae Building,"28 Tai Seng Street, #03-01  (use lift lobby 2),  Singapore 534106 Contact: 62862553",2025-09-13T21:18:08.199573
2528,SNK,Halal Certified,https://www.halaltag.com/place/2528,Changi Airport Terminal 4 (T4),"10 Airport Boulevard, #03,  Singapore 819665",2025-09-13T21:18:08.861397
1200,Staple Food,Halal Certified,https://www.halaltag.com/place/1200,,,2025-09-13T21:18:09.550015
2343,Satay Ummi,Halal - Muslim Owned,https://www.halaltag.com/place/2343,,,2025-09-13T21:18:10.209279
2231,Swee Heng 1989 Signature,Halal Certified,https://www.halaltag.com/place/2231,313@Somerset,"313 Orchard Road, Singapore 238895",2025-09-13T21:18:10.843647
2231,Swee Heng 1989 Signature,Halal Certified,https://www.halaltag.com/place/2231,Causeway Point,"1 Woodlands Square, #B1-02,  Singapore 738099",2025-09-13T21:18:10.843647
1032,Sofnade,Halal Certified,https://www.halaltag.com/place/1032,,,2025-09-13T21:18:11.502503
2378,Sedap Cafeteria,Halal Certified,https://www.halaltag.com/place/2378,,"60 Tuas South Ave 9, Singapore 637607",2025-09-13T21:18:12.177215
590,Selera Desa,Halal - Muslim Owned,https://www.halaltag.com/place/590,Yishun (Others),"Blk 732 Yishun Ave 5, Singapore 760732 Contact: 8223 1059",2025-09-13T21:18:12.842162
2332,Sanchos Taqueria,Halal Certified,https://www.halaltag.com/place/2332,The Paragon,"290 Orchard Road, #B1-20,  Singapore 238859",2025-09-13T21:18:13.493731
355,S T Bakery,Halal Certified,https://www.halaltag.com/place/355,Changi Village,"1 Changi Village Road, #1-2042 ,  Singapore 500001",2025-09-13T21:18:14.132492
1977,Sempurna Jaya Muslim Food,Halal - Muslim Owned,https://www.halaltag.com/place/1977,"Blk 216 Bedok North Street 1, #01-20,  Singapore 460216",Blk 216 Bedok Central Food Centre,2025-09-13T21:18:14.784111
2296,Smashed by Halal Corner,Halal - Muslim Owned,https://www.halaltag.com/place/2296,Arab Street/ Kampong Glam,"21 Baghdad St, Singapore 199660",2025-09-13T21:18:15.449911
2275,SAPI-ED Family,Halal - Muslim Owned,https://www.halaltag.com/place/2275,Sims Vista Market and Food Centre,"49 Sims Place, Singapore 380049",2025-09-13T21:18:16.116198
1138,Sabar Menanti,Halal - Muslim Owned,https://www.halaltag.com/place/1138,Arab Street/ Kampong Glam,"719 North Bridge Road, Singapore 198687",2025-09-13T21:18:16.843952
1129,Soon Lee Fried Kway Teow & Carrot Cake,Halal Certified,https://www.halaltag.com/place/1129,Bedok Food Centre (Bedok Corner),"1 Bedok Road , #01-02,  Singapore 469572",2025-09-13T21:18:17.508063
1982,Suka Makan,Halal - Muslim Owned,https://www.halaltag.com/place/1982,"Blk 216 Bedok North Street 1, #01-13,  Singapore 460216",Blk 216 Bedok Central Food Centre,2025-09-13T21:18:18.160487
567,Sweetest Choice,Halal - Muslim Owned,https://www.halaltag.com/place/567,Joo Chiat Shophouses,"60 Joo Chiat Road , #01-02,  Singapore 427726",2025-09-13T21:18:18.820263
1066,Springleaf Prata Place,Halal Certified,https://www.halaltag.com/place/1066,Downtown East E!Avenue,"1 Pasir Ris Close, #01-340,  Singapore 519599",2025-09-13T21:18:19.492828
1066,Springleaf Prata Place,Halal Certified,https://www.halaltag.com/place/1066,HarbourFront Centre,"1 Martime Square, #01-28,  Singapore 099253",2025-09-13T21:18:19.492828
1066,Springleaf Prata Place,Halal Certified,https://www.halaltag.com/place/1066,Junction 10,"1 Woodlands Road, #01,  Singapore 677899",2025-09-13T21:18:19.492828
1066,Springleaf Prata Place,Halal Certified,https://www.halaltag.com/place/1066,NEWest,"1 West Coast Drive, #01-108/109,  Singapore 128020",2025-09-13T21:18:19.492828
1066,Springleaf Prata Place,Halal Certified,https://www.halaltag.com/place/1066,Rail Mall,"396 Upper Bukit Timah Road, Singapore 678048",2025-09-13T21:18:19.492828
1066,Springleaf Prata Place,Halal Certified,https://www.halaltag.com/place/1066,SAFRA Jurong,"333 Boon Lay, Singapore 649848",2025-09-13T21:18:19.492828
1066,Springleaf Prata Place,Halal Certified,https://www.halaltag.com/place/1066,SAFRA Tampines,"1 Tampines Street 92, Singapore 528882",2025-09-13T21:18:19.492828
1066,Springleaf Prata Place,Halal Certified,https://www.halaltag.com/place/1066,SAFRA Yishun,"60 Yishun Ave 4 , #01-07,  Singapore 769027",2025-09-13T21:18:19.492828
1066,Springleaf Prata Place,Halal Certified,https://www.halaltag.com/place/1066,Sembawang / Nee Soon,"1 Thong Soon Ave, Singapore 787431",2025-09-13T21:18:19.492828
1066,Springleaf Prata Place,Halal Certified,https://www.halaltag.com/place/1066,Siglap (Others),"57B Jalan Tua Kong, Singapore 457253",2025-09-13T21:18:19.492828
1066,Springleaf Prata Place,Halal Certified,https://www.halaltag.com/place/1066,,"106 Clementi Street 12 , #01-64,  Singapore 120106",2025-09-13T21:18:19.492828
1066,Springleaf Prata Place,Halal Certified,https://www.halaltag.com/place/1066,The Venue Shoppes,"Blk 2 Tai Thong Crescent, Singapore 347836",2025-09-13T21:18:19.492828
1437,Selera Sumang,Halal - Muslim Owned,https://www.halaltag.com/place/1437,Punggol Waterway Terraces,"Blk 308C Punggol Walk, Singapore 823308",2025-09-13T21:18:20.184725
1437,Selera Sumang,Halal - Muslim Owned,https://www.halaltag.com/place/1437,Vidacity,"3A Pasir Ris Drive 6, Singapore 519422",2025-09-13T21:18:20.184725
1440,Selera Minang,Halal - Muslim Owned,https://www.halaltag.com/place/1440,Clementi Central,"Blk 449 Clementi Ave 3, Singapore 120449",2025-09-13T21:18:20.832247
1047,Sha Zah Confectionery,Halal - Muslim Owned,https://www.halaltag.com/place/1047,Joo Chiat Shophouses,"105 Joo Chiat Road, Singapore 427398 Contact: 9824 2009",2025-09-13T21:18:21.572490
544,Streats Cafe,Halal Certified,https://www.halaltag.com/place/544,City Square Mall,"Streats Hong Kong Cafe180 Kitchener Road, #01-01,  Singapore 208539 Contact: 6292 4748",2025-09-13T21:18:22.289402
544,Streats Cafe,Halal Certified,https://www.halaltag.com/place/544,IMM Shopping Mall,"Streats Hong Kong Cafe2 Jurong East Street 21, #02-17/17A,  Singapore 609601 Contact: 65646471",2025-09-13T21:18:22.289402
1952,Smile Martabak,Halal Certified,https://www.halaltag.com/place/1952,Bedok Mall,"311 New Upper Changi Road, #01-03,  Singapore 467360",2025-09-13T21:18:22.997202
1952,Smile Martabak,Halal Certified,https://www.halaltag.com/place/1952,Funan Mall,"107 North Bridge Road, #02-34,  Singapore 179105",2025-09-13T21:18:22.997202
1952,Smile Martabak,Halal Certified,https://www.halaltag.com/place/1952,ION Orchard,"391B Orchard Road, #B4-62,  Singapore 238874",2025-09-13T21:18:22.997202
700,Saap Saap Thai,Halal Certified,https://www.halaltag.com/place/700,18 Tai Seng,"18 Tai Seng Street, #01-01,  Singapore 539775",2025-09-13T21:18:23.694383
700,Saap Saap Thai,Halal Certified,https://www.halaltag.com/place/700,Bedok Mall,"311 New Upper Changi Road, #B1-3,  Singapore 467360",2025-09-13T21:18:23.694383
700,Saap Saap Thai,Halal Certified,https://www.halaltag.com/place/700,Changi Airport Terminal 3 (T3),"65 Airport Boulevard, #B2,  Singapore 819663",2025-09-13T21:18:23.694383
700,Saap Saap Thai,Halal Certified,https://www.halaltag.com/place/700,FairPrice Hub,"1 Joo Koon Circle, Singapore 629117",2025-09-13T21:18:23.694383
700,Saap Saap Thai,Halal Certified,https://www.halaltag.com/place/700,Funan Mall,"107 North Bridge Road, #B1-33,  Singapore 179105",2025-09-13T21:18:23.694383
700,Saap Saap Thai,Halal Certified,https://www.halaltag.com/place/700,IMM Shopping Mall,"2 Jurong East Street 21, #01-48/K07,  Singapore 609601",2025-09-13T21:18:23.694383
700,Saap Saap Thai,Halal Certified,https://www.halaltag.com/place/700,One@KentRidge,"1 Lower Kent Ridge Road, #01-16,  Singapore 119082",2025-09-13T21:18:23.694383
700,Saap Saap Thai,Halal Certified,https://www.halaltag.com/place/700,Our Tampines Hub (OTH),"1 Tampines Walk, #01-100,  Singapore 528523 Contact: 93660322",2025-09-13T21:18:23.694383
1171,Suhaime's,Halal - Muslim Owned,https://www.halaltag.com/place/1171,Geylang Bahru Food Centre,"Blk 69 Geylang Bahru, #01-74,  Singapore 330069",2025-09-13T21:18:24.335192
1299,Shake Shake in a Tub,Halal Certified,https://www.halaltag.com/place/1299,Northpoint City,"930 Yishun Ave 2, #B2-139 (South Wing),  Singapore 769098",2025-09-13T21:18:24.994546
1299,Shake Shake in a Tub,Halal Certified,https://www.halaltag.com/place/1299,Our Tampines Hub (OTH),"1 Tampines Walk, #B1-44,  Singapore 528523",2025-09-13T21:18:24.994546
1299,Shake Shake in a Tub,Halal Certified,https://www.halaltag.com/place/1299,Suntec City,"3 Temasek Boulevard, #B1-K6 (West Wing),  Singapore 038983",2025-09-13T21:18:24.994546
1299,Shake Shake in a Tub,Halal Certified,https://www.halaltag.com/place/1299,The Star Vista,"1 Vista Exchange Green, Singapore 138617",2025-09-13T21:18:24.994546
2390,Staff Canteen@ABBIVE,Halal Certified,https://www.halaltag.com/place/2390,ABBIVE Operations Singapore,"23 Tuas South Ave 6, Singapore 637022",2025-09-13T21:18:25.660385
25,Seoul Garden,Halal Certified,https://www.halaltag.com/place/25,Bugis Junction,"200 Victoria Street, #02-52,  Singapore 188021 Contact: 6334 3339",2025-09-13T21:18:27.004277
25,Seoul Garden,Halal Certified,https://www.halaltag.com/place/25,Clementi Mall,"3155 Commonwealth Avenue West, #05-18,  Singapore 129588",2025-09-13T21:18:27.004277
25,Seoul Garden,Halal Certified,https://www.halaltag.com/place/25,HarbourFront Centre,"1 Martime Square, #01-65/66,  Singapore 099253",2025-09-13T21:18:27.004277
25,Seoul Garden,Halal Certified,https://www.halaltag.com/place/25,Marina Square,"6 Raffles Bvld, #03-210,  Singapore 039594 Contact: 6339 1339",2025-09-13T21:18:27.004277
25,Seoul Garden,Halal Certified,https://www.halaltag.com/place/25,Northpoint City,"930 Yishun Ave 2, #03-05 (North Wing),  Singapore 769098 Contact: 6257 5339",2025-09-13T21:18:27.004277
25,Seoul Garden,Halal Certified,https://www.halaltag.com/place/25,Tampines Mall,"4 Tampines Central 5, #04-01,  Singapore 529510 Contact:  6786 1339",2025-09-13T21:18:27.004277
1280,Suka Ramai Mama Power,Halal - Muslim Owned,https://www.halaltag.com/place/1280,Bedok Food Centre (Bedok Corner),"1 Bedok Road , #01-26,  Singapore 469572",2025-09-13T21:18:27.885811
1483,Sheikh Indian Pakistani Food,Halal - Muslim Owned,https://www.halaltag.com/place/1483,,"6 Jalan Bukit Merah, #01-12,  Singapore 150006",2025-09-13T21:18:28.521000
2257,Sedap Yong Tau Foo,Halal Certified,https://www.halaltag.com/place/2257,Heartbeat@Bedok,"11 Bedok North Street 1 , #01-28,  Singapore 469662",2025-09-13T21:18:29.172882
1719,Spaggie and Mee,Halal Certified,https://www.halaltag.com/place/1719,Changi Airport Terminal 2 (T2),"60 Airport Boulevard, #B1,  Singapore 819643",2025-09-13T21:18:29.963847
1719,Spaggie and Mee,Halal Certified,https://www.halaltag.com/place/1719,Pasir Ris West Plaza,"Blk 735 Pasir Ris St 72, #01-342,  Singapore 510735",2025-09-13T21:18:29.963847
2199,Summer Folks Cafe & Steakhouse,Halal Certified,https://www.halaltag.com/place/2199,Guoco Midtown,"124 Beach Rd, #01-06,  Singapore 189773",2025-09-13T21:18:30.638632
1204,Shubby Sweets,Halal - Muslim Owned,https://www.halaltag.com/place/1204,Chai Chee (Others),"Blk 42 Chai Chee Street, #01-68,  Singapore 461042",2025-09-13T21:18:31.289090
2367,Selera Sedap,Halal Certified,https://www.halaltag.com/place/2367,,,2025-09-13T21:18:31.937783
356,Sembawang Eating House Seafood Restaurant,Halal Certified,https://www.halaltag.com/place/356,Sembawang (Others),"500 Gambas Ave, Singapore 756682 Contact:  64239861",2025-09-13T21:18:32.598751
1496,SA-TAY,Halal - Muslim Owned,https://www.halaltag.com/place/1496,East Coast Lagoon Food Village,"1220 East Coast Parkway, #01-54,  Singapore 468960",2025-09-13T21:18:33.271428
2383,Staff Cafeteria@Pfizer Asia Mnfg,Halal Certified,https://www.halaltag.com/place/2383,,"31 Tuas South Ave 6, Singapore 637578",2025-09-13T21:18:33.925386
445,Srisun Prata,Halal Certified,https://www.halaltag.com/place/445,Bedok (Others),"Blk 168 Bedok South Ave 3, #01-471,  Singapore 460168",2025-09-13T21:18:34.576164
445,Srisun Prata,Halal Certified,https://www.halaltag.com/place/445,Bedok (Others),"Blk 123 Bedok North Street 2, #01-142,  Singapore 460123",2025-09-13T21:18:34.576164
445,Srisun Prata,Halal Certified,https://www.halaltag.com/place/445,Boon Lay Shopping Centre,"221 Boon Lay Place, #01-100,  Singapore 640221",2025-09-13T21:18:34.576164
445,Srisun Prata,Halal Certified,https://www.halaltag.com/place/445,Bukit Batok (Others),"Blk 132 Bukit Batok West Ave 6, #01-02,  Singapore 650132",2025-09-13T21:18:34.576164
445,Srisun Prata,Halal Certified,https://www.halaltag.com/place/445,Chong Pang (Yishun),"Blk 101 Yishun Ave 5, #01-95,  Singapore 760101",2025-09-13T21:18:34.576164
445,Srisun Prata,Halal Certified,https://www.halaltag.com/place/445,Jurong West,"Blk 964 Jurong West Street 91, #01-340,  Singapore 640964",2025-09-13T21:18:34.576164
445,Srisun Prata,Halal Certified,https://www.halaltag.com/place/445,Sengkang (Others),"Blk 182 Rivervale Crescent, #01-01,  Singapore 540182",2025-09-13T21:18:34.576164
445,Srisun Prata,Halal Certified,https://www.halaltag.com/place/445,Tampines Central,"Blk 505 Tampines Central 1, #01-351,  Singapore 520505",2025-09-13T21:18:34.576164
445,Srisun Prata,Halal Certified,https://www.halaltag.com/place/445,Yishun (Others),"Blk 605 Yishun St 61, #01-319,  Singapore 760605",2025-09-13T21:18:34.576164
445,Srisun Prata,Halal Certified,https://www.halaltag.com/place/445,Yishun (Others),"Blk 418 Yishun Ave 11, #01-385,  Singapore 760418",2025-09-13T21:18:34.576164
901,Srisun Express,Halal Certified,https://www.halaltag.com/place/901,Ang Mo Kio (Others),"Blk 407 Ang Mo Kio Ave 10, Singapore 560407",2025-09-13T21:18:35.258994
901,Srisun Express,Halal Certified,https://www.halaltag.com/place/901,Bukit Batok (Others),"132 Bukit Batok West Ave 6, Singapore 650132 Contact: 6250 5960",2025-09-13T21:18:35.258994
901,Srisun Express,Halal Certified,https://www.halaltag.com/place/901,Hougang (Others),"681 Hougang Ave 8,  #01-831,  Singapore 530681",2025-09-13T21:18:35.258994
901,Srisun Express,Halal Certified,https://www.halaltag.com/place/901,Serangoon (Others),"56 Serangoon Garden Way, Singapore 555952 Contact: 6282 2325",2025-09-13T21:18:35.258994
901,Srisun Express,Halal Certified,https://www.halaltag.com/place/901,Tampines East (St 43/44/45),"Blk 474 Tampines St 43, Singapore 520474 Contact: 6288 5747",2025-09-13T21:18:35.258994
2079,Seri Kembang,Halal - Muslim Owned,https://www.halaltag.com/place/2079,Eunos Crescent Market and Food Centre,"Blk 4A Eunos Crescent, #01-19,  Singapore 402004",2025-09-13T21:18:35.921292
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,888 Plaza,"888 Woodlands Drive 50, Singapore 730888",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Ang Mo Kio (Others),"Blk 449 Ang Mo Kio Ave 10, #01-1727,  Singapore 560449",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Bendemeer (Others),"68 Geylang Bahru, #1-3227 ,  Singapore 330068",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Bendemeer Shopping Mall,"27 Bendemeer Road, #01-637,  Singapore 330027 Contact: 6293 9949",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Bishan North Shopping Mall,"282 Bishan Street 22, #01-149 ,  Singapore 570282 Contact: 6457 3930",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Boon Lay Shopping Centre,"221 Boon Lay Place, #01-158,  Singapore 640221 Contact: 6268 9949",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Bukit Batok (Others),"Blk 372 Bukit Batok St 31, #01-372,  Singapore 650372",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Bukit Panjang Plaza,"1 Jelebu Road, #01-22B,  Singapore 677743 Contact: 6763 9949",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Choa Chu Kang (Others),"Blk 818 Choa Chu Kang Ave 1, #01-03,  Singapore 680818",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Choa Chu Kang (Others),"Blk 253 Choa Chu Kang Avenue 1 , #B1-19,  Singapore 680253  Contact: 6462 9949",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Fajar Shopping Centre,"445 Fajar Road , #01-522,  Singapore 670445 Contact: 6314 9949",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Gek Poh Shopping Centre,"762 Jurong West Street 75, #01-256,  Singapore 640762",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Geylang (Others),"12 Haig Road, #1-333/335 ,  Singapore 430012",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Geylang Serai,"Blk 1 Geylang Serai , #01-197,  Singapore 402001  Contact: 6842 9949",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Heartbeat@Bedok,"11 Bedok North Street 1 , #01-21,  Singapore 469662",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Hougang Capeview,"Blk 476 Upper Serangoon View , #02-16,  Singapore 530476",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Hougang Rivercourt,"377 Hougang St. 32, #B1-14,  Singapore 530377",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Jurong East,"Blk 252 Jurong East Street 24 , #01-179,  Singapore 600252  Contact: 6565 9949",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Jurong Point Shopping Mall,"1 Jurong West Central 2, #03-01 (inside FairPrice Xtra),  Singapore 648886",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Jurong West,"Blk 504 Jurong West St 51, #01-243,  Singapore 640504",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Jurong West,"Blk 960 Jurong West Street 92 , #01-186 ,  Singapore 640960  Contact: 6316 0933",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Jurong West,"Blk 495 Jurong West St 41, #01-98,  Singapore 640495",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Keat Hong Mirage,"818 Choa Chu Kang Avenue 1, #01-03,  Singapore 681817",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Keat Hong Shopping Centre,"Blk 253 Choa Chu Kang , #B1-19,  Singapore 680253",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,National University Hospital (NUH),"No. 5 Lower Kent Ridge Road, Lobby,  Singapore 119074",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Punggol Waterway Terraces,"Blk 308C Punggol Walk, #01-306,  Singapore 823308",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Rivervale Plaza,"118 Rivervale Drive , #01-17,  Singapore 540118",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Rivervale Plaza,"118 Rivervale Drive , #01-17,  Singapore 540118 Contact: 6795 9949",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Sembawang Mart,"511 Canberra Road, #01-07 ,  Singapore 750511 Contact: 6853 9949",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Sengkang (Others),"308 Anchorvale Road (Multi Storey Carpark), Singapore 540308",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Sengkang (Others),"Blk 330 Anchorvale St, #01-03,  Singapore 540330",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Sengkang (Others),"Blk 215C Compassvale Drive, #01-05,  Singapore 543215",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Tampines East (N2),"Blk 201E Tampines St 23, #01-88,  Singapore 527201",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Teban Gardens / Pandan Gardens,"Blk 37 Teban Gardens Road, #01-310,  Singapore 60037",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Teban Gardens / Pandan Gardens,"Blk 37 Teban Gardens Road , #01-301 ,  Singapore 600037  Contact: 6560 8433",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Vista Point,"548 Woodlands Drive 44, #01-19,  Singapore 730548",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Woodlands (Others),Blk 678A Woodlands Avenue 6,2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Woodlands Mart,"Blk 768 Woodlands Ave 6, #01-28,  Singapore 730768",2025-09-13T21:18:36.594800
980,Swee Heng Bakery,Halal Certified,https://www.halaltag.com/place/980,Yishun (Others),"Blk 507 Yishun Ave 4, #01-03,  Singapore 760507",2025-09-13T21:18:36.594800
1293,Syed Cafe,Halal Certified,https://www.halaltag.com/place/1293,One@KentRidge,"1 Lower Kent Ridge Road, #02-04,  Singapore 119082",2025-09-13T21:18:37.285641
1293,Syed Cafe,Halal Certified,https://www.halaltag.com/place/1293,Sembawang (Others),"431 Sembawang Road, Singapore 758396",2025-09-13T21:18:37.285641
1293,Syed Cafe,Halal Certified,https://www.halaltag.com/place/1293,Simpang Bedok,"326 Bedok Rd, Singapore 469496",2025-09-13T21:18:37.285641
2380,Staff Canteen@Shell Tuas,Halal Certified,https://www.halaltag.com/place/2380,,"1 Tuas South Way, Singapore 636991",2025-09-13T21:18:37.927823
1640,Shaliza Kitchen,Halal - Muslim Owned,https://www.halaltag.com/place/1640,Geylang Serai Market and Food Centre,"1 Geylang Serai, #02-147,  Singapore 402001",2025-09-13T21:18:38.587741
1853,Simply D'lights,Halal - Muslim Owned,https://www.halaltag.com/place/1853,East Village,"430 Upper Changi Road, #01-18,  Singapore 487048",2025-09-13T21:18:39.270051
1150,Satay Solo,Halal - Muslim Owned,https://www.halaltag.com/place/1150,Bedok Food Centre (Bedok Corner),"1 Bedok Road , #01-09,  Singapore 469572",2025-09-13T21:18:39.970738
1150,Satay Solo,Halal - Muslim Owned,https://www.halaltag.com/place/1150,Changi Village Hawker Centre,"2 Changi Village Road, #01-79,  Singapore 500002",2025-09-13T21:18:39.970738
2226,Sinar Seafood,Halal Certified,https://www.halaltag.com/place/2226,Kedai Kopi (Ang Mo Kio),"Blk 108 Ang Mo Kio Avenue 4 , Singapore 560108",2025-09-13T21:18:40.612752
2226,Sinar Seafood,Halal Certified,https://www.halaltag.com/place/2226,Kedai Kopi (Bukit Batok),"376 Bukit Batok Street 31, Singapore 650376",2025-09-13T21:18:40.612752
2510,Satay Obek,Halal - Muslim Owned,https://www.halaltag.com/place/2510,Bedok Food Centre (Bedok Corner),"1 Bedok Road , #01-19,  Singapore 469572",2025-09-13T21:18:41.242707
1594,Satay Abang Botak,Halal - Muslim Owned,https://www.halaltag.com/place/1594,Chong Pang (Yishun),"Blk 101 Yishun Ave 5, Singapore 760101",2025-09-13T21:18:41.889678
133,Swee Heng 1989 Classic,Halal Certified,https://www.halaltag.com/place/133,Admiralty Place,"677 Woodlands Avenue 6, #01-27,  Singapore 730677",2025-09-13T21:18:42.582991
133,Swee Heng 1989 Classic,Halal Certified,https://www.halaltag.com/place/133,AMK Hub,"53 Ang Mo Kio Avenue 3, #03-12,  Singapore 569933",2025-09-13T21:18:42.582991
