outlet_id,name,address,X,Y,distance_to_network,network_node
1238,SHIOK BURGER,1 HARBOURFRONT WALK #B2-K19 VIVOCITY 098585,26748.4993302505,27426.9234353155,202.7528877441688,"(26610.0, 27575.0)"
1239,Sengkang Square Oyster Omelette (S57 & S58) @ Kopitiam Square,10 SENGKANG SQUARE #01-57/58 KOPITIAM SQUARE 544829,34714.8936540587,41493.5335235149,82.04526975727393,"(34760.0, 41425.0)"
1240,Suki Suki Hot Pot,2 YISHUN WALK #01-01 767944,27753.3672113279,44056.8413479142,114.18233230687764,"(27805.0, 43955.0)"
1241,SAKON THAI,1 PASIR RIS CLOSE #01-108 E!HUB@DOWNTOWN EAST 519599,41557.3568058563,39854.1394968368,171.3939167939587,"(41655.0, 39995.0)"
1242,Sukiya Gyudon • Curry,18 TAI SENG STREET #01-02 18 TAI SENG 539775,34177.347278473,35388.5730408002,62.754522827443466,"(34240.0, 35385.0)"
1243,Sukiya Gyudon • Curry,313 ORCHARD ROAD #B3-33/34 313 @ SOMERSET 238895,28561.1386390822,31485.0772309396,82.70585628264382,"(28640.0, 31510.0)"
1244,Sukiya Gyudon • Curry,2 TAMPINES CENTRAL 5 #01-21 CENTURY SQUARE 529509,40296.7094797157,37163.8108075112,70.52177716804108,"(40350.0, 37210.0)"
1245,Sukiya Gyudon • Curry,5 CHANGI BUSINESS PARK CENTRAL 1 #01-12 CHANGI CITY POINT 486038,42426.1948593352,35142.0820227042,175.74132141315383,"(42505.0, 34985.0)"
1246,Sukiya Gyudon & Curry,107 NORTH BRIDGE ROAD #B1-32 FUNAN 179105,29855.3625422399,30416.1814862192,92.71823612486193,"(29895.0, 30500.0)"
1247,Sukiya Gyudon • Curry,205 HOUGANG STREET 21 #01-133/135 HEARTLAND MALL- KOVAN 530205,33770.1681960914,37956.7995033581,55.70534019669643,"(33735.0, 38000.0)"
1249,Sukiya Gyudon • Curry,11 TANJONG KATONG ROAD #01-52/53 KINEX 437157,34814.6755129332,33003.134477891,58.73789117651163,"(34770.0, 32965.0)"
1250,Sukiya Gyudon • Curry,6 RAFFLES BOULEVARD #02-183A MARINA SQUARE 039594,30811.1659309082,30472.3321676366,64.5117020882565,"(30855.0, 30425.0)"
1251,Sukiya Gyudon • Curry,68 ORCHARD ROAD #B1-07 PLAZA SINGAPURA 238839,29307.5237809345,31463.6672937293,40.18514149855921,"(29340.0, 31440.0)"
1252,Sukiya Gyudon • Curry,70 COMPASSVALE BOW #01-69/70 544692,34565.9086148739,40640.5285312459,95.9142921371887,"(34655.0, 40605.0)"
1253,Sukiya Gyudon • Curry,10 SINARAN DRIVE #01-47/48/51/52/53 SQUARE 2 307506,29210.1744085718,33633.1802354679,105.04719799473732,"(29315.0, 33640.0)"
1254,Sukiya Gyudon • Curry,3 TEMASEK BOULEVARD #01-647 SUNTEC CITY MALL 038983,31006.546098751,30804.5639691036,202.13464337698068,"(30815.0, 30740.0)"
1255,Sukiya Gyudon • Curry,83 PUNGGOL CENTRAL #B1-23 WATERWAY POINT 828761,35657.8013379965,43139.2621246278,138.48360843056082,"(35525.0, 43100.0)"
1256,Sukiya Gyudon • Curry,1 PASIR RIS CENTRAL STREET 3 #02-04 WHITE SANDS 518457,40958.9038011068,39385.0873588398,64.78920495743763,"(41000.0, 39335.0)"
1257,Syed Cafe Exclusive,28 CHOA CHU KANG DRIVE #01-02 689964,18419.9146205867,41167.6991025489,206.6709282337559,"(18235.0, 41260.0)"
1258,Shami Banana Leaf Delights,1 WOODLANDS SQUARE #04-01C CAUSEWAY POINT 738099,22699.5234229155,46412.0238526929,64.55515536698026,"(22635.0, 46410.0)"
1259,Shami Banana Leaf Delights (MR6) @ Food Market Century Square,"2 TAMPINES CENTRAL 5 #03-19 CENTURY SQUARE, MR6 529509",40296.7094797157,37163.8108075112,70.52177716804108,"(40350.0, 37210.0)"
1260,SHAMI BANANA LEAF DELIGHTS (MR1) @ KOPITIAM NORTHPOINT,"930 YISHUN AVENUE 2 #B2-12,MR1 769098",28273.5290191257,45714.3116263431,87.31268758245913,"(28230.0, 45790.0)"
1261,Shami Banana Leaf Delights,349 SEMBAWANG ROAD SEMBAWANG PARK 758356,27149.8178953566,45297.2183566988,77.96778674102694,"(27215.0, 45340.0)"
1262,Sanook Kitchen,311 NEW UPPER CHANGI ROAD #B2-44 BEDOK MALL 467360,38676.9034089688,34108.3360939901,254.6087248756881,"(38460.0, 33975.0)"
1263,Sanook Kitchen,3 SIMEI STREET 6 #01-15 EASTPOINT MALL 528833,41321.990633836,36095.4413322229,189.13675414034847,"(41240.0, 35925.0)"
1264,Sanook Kitchen,107 NORTH BRIDGE ROAD #B2-26 FUNAN MALL 179105,29855.3625422399,30416.1814862192,92.71823612486193,"(29895.0, 30500.0)"
1265,Sanook Kitchen,205 HOUGANG STREET 21 #01-12 HEARTLAND MALL- KOVAN 530205,33770.1681960914,37956.7995033581,55.70534019669643,"(33735.0, 38000.0)"
1266,Sanook Kitchen,17 Petir Road #01-17/18 Hillion Mall 678278,20156.924196275,40045.5291034393,106.86963818115339,"(20245.0, 39985.0)"
1267,Sanook Kitchen,16 LORONG MAMBONG HOLLAND VILLAGE 277677,23756.8938761372,32628.5014687534,53.9437919223885,"(23750.0, 32575.0)"
1269,Sanook Kitchen,63 JURONG WEST CENTRAL 3 #B1-65-67 JURONG POINT SHOPPING CENTRE 648331,13758.5676118182,35720.5406027697,144.82445526239886,"(13665.0, 35610.0)"
1270,Sanook Kitchen,1 STADIUM PLACE #01-16/K8 397628,32432.8422906362,31712.9829503335,229.67780300212252,"(32645.0, 31625.0)"
1271,Sanook Kitchen,"21 CHOA CHU KANG AVENUE 4 #01-06/07 LOT ONE, SHOPPERS' MALL 689812",18173.7710486762,40765.1880696882,47.15778266120906,"(18210.0, 40735.0)"
1272,Sanook Kitchen,930 YISHUN AVENUE 2 #B1-01 NORTHPOINT SHOPPING CENTRE 769098,28273.5290191257,45714.3116263431,87.31268758245913,"(28230.0, 45790.0)"
1273,Sanook Kitchen,80 MARINE PARADE ROAD #01-17 PARKWAY PARADE 449269,36015.2572663743,31474.4648520965,90.0762241651229,"(36100.0, 31505.0)"
1274,Sanook Kitchen,10 PAYA LEBAR ROAD #03-28/29 PLQ MALL 409057,34688.1094547315,33331.1497676186,75.74103304155298,"(34725.0, 33265.0)"
1275,Sanook Kitchen,70 COMPASSVALE BOW #01-15/16 544692,34565.9086148739,40640.5285312459,95.9142921371887,"(34655.0, 40605.0)"
1276,Sanook Kitchen,10 SINARAN DRIVE #02-65/66/67 SQUARE 2 307506,29210.1744085718,33633.1802354679,105.04719799473732,"(29315.0, 33640.0)"
1277,Sanook Kitchen,3 TEMASEK BOULEVARD #B1-134 SUNTEC CITY MALL 038983,31006.546098751,30804.5639691036,202.13464337698068,"(30815.0, 30740.0)"
1278,Sanook Kitchen,10 TAMPINES CENTRAL 1 #03-25 TAMPINES ONE 529536,40436.8622001801,37372.5923067536,60.68798523645217,"(40495.0, 37390.0)"
1279,Sanook Kitchen,301 UPPER THOMSON ROAD #01-104/105 THOMSON PLAZA 574408,27733.0413219538,37417.9340793099,122.69154350206662,"(27850.0, 37455.0)"
1280,Sanook Kitchen,1 HARBOURFRONT WALK #B2-23C VIVO CITY 098585,26748.4993302505,27426.9234353155,202.7528877441688,"(26610.0, 27575.0)"
1281,Sanook Kitchen,1 BUKIT BATOK CENTRAL LINK #03-03 WEST MALL 658713,18635.423542425,36893.1421175059,61.23460285407836,"(18605.0, 36840.0)"
1282,Sanook Kitchen,6 WOODLANDS SQUARE #B2-08 WOODS SQUARE 737737,22728.8046400957,46316.1292806994,64.41833402573907,"(22665.0, 46325.0)"
1283,Sanook Kitchen,20 AH HOOD ROAD #01-17 ZHONGSHAN MALL 329984,29465.9422912654,34361.7465850394,78.80617514062361,"(29495.0, 34435.0)"
1284,san.wich,313 ORCHARD ROAD #B3-23 313 @ SOMERSET 238895,28561.1386390822,31485.0772309396,82.70585628264382,"(28640.0, 31510.0)"
1285,san.wich,53 ANG MO KIO AVENUE 3 #B2-56 AMK HUB 569933,29711.0075057196,39028.6385976207,116.41766210391053,"(29825.0, 39005.0)"
1286,san.wich,"21 CHOA CHU KANG AVENUE 4 #B1-K21 LOT ONE, SHOPPERS' MALL 689812",18173.7710486762,40765.1880696882,47.15778266120906,"(18210.0, 40735.0)"
1287,san.wich,7 PASIR RIS CENTRAL #B1-K13 519612,40845.98143005,39536.3454327993,94.71907117009556,"(40755.0, 39510.0)"
1288,san.wich,10 TAMPINES CENTRAL 1 #B1-K11 TAMPINES ONE 529536,40436.8622001801,37372.5923067536,60.68798523645217,"(40495.0, 37390.0)"
1289,san.wich,11 BIDADARI PARK DRIVE #B1-K14 THE WOODLEIGH MALL 367803,32277.0183821376,35651.5520587377,139.6842039660942,"(32165.0, 35735.0)"
1290,SAKURA FAMILY THAI CHINESE CUISINE,3 SIMEI STREET 6 #03-05 EASTPOINT MALL 528833,41321.990633836,36095.4413322229,189.13675414034847,"(41240.0, 35925.0)"
1291,Staff cafeteria stall @Halliburton(Mngd by catering solutions PL),11 Tuas South Avenue 12 637131,4925.03042322584,29097.1416501775,498.6588379115728,"(4545.0, 29420.0)"
1292,SAKUNTHALA'S RESTAURANT,8 CHANGI BUSINESS PARK AVENUE 1 #01-53 UE BIZHUB EAST 486018,42504.9627770297,35234.5472926777,118.30324475240714,"(42600.0, 35305.0)"
1293,SAKUNTHALA'S RESTAURANT,149/151/151A DUNLOP STREET 209466,30090.5229827752,32029.9710082337,58.31951599768892,"(30110.0, 31975.0)"
1294,SAKUNTHALA'S RESTAURANT,88 SYED ALWI ROAD #01-01 207667,30487.8845538339,32393.4457857106,21.657776111943736,"(30490.0, 32415.0)"
1295,SAKUNTHALA'S FOOD PALACE,66 RACE COURSE ROAD 218570,29995.7732064622,32321.7632095199,28.08455935056157,"(29980.0, 32345.0)"
1296,SAKUNTHALA'S,2 TELOK BLANGAH WAY #01-07 SAFRA CLUBHOUSE (MOUNT FABER) 098803,26202.9541254109,28884.6831357386,73.65605457876917,"(26275.0, 28900.0)"
1297,STUFF'D,460 ALEXANDRA ROAD #01-11 PSA BUILDING 119963,24447.647553565,28514.458416285,64.00682290115688,"(24510.0, 28500.0)"
1298,STUFF'D,311 NEW UPPER CHANGI ROAD #B2-22 BEDOK MALL 467360,38676.9034089688,34108.3360939901,254.6087248756881,"(38460.0, 33975.0)"
1299,STUFF'D,200 VICTORIA STREET #B1-K7 BUGIS JUNCTION 188021,30458.7085178969,31274.8305191435,64.71527742644193,"(30500.0, 31225.0)"
1300,STUFF'D,1 WOODLANDS SQUARE #B1-K17 CAUSEWAY POINT 738099,22699.5234229155,46412.0238526929,64.55515536698026,"(22635.0, 46410.0)"
1301,STUFF'D,5 CHANGI BUSINESS PARK CENTRAL 1 #B1-20 CHANGI CITY POINT 486038,42426.1948593352,35142.0820227042,175.74132141315383,"(42505.0, 34985.0)"
1302,STUFF'D,180 KITCHENER ROAD #B1-K1 CITY SQUARE MALL 208539,30593.6748798871,32635.8044067919,78.4044740851155,"(30560.0, 32565.0)"
1303,STUFF'D,3155 Commonwealth Ave West #B1-K10 The Clementi Mall 129588,20315.6081870906,33027.9409066252,135.7417021999657,"(20375.0, 33150.0)"
1304,STUFF'D,1 SENGKANG SQUARE #B1-02/03 COMPASS ONE 545078,34872.1834410084,41551.7693360616,97.7961796509418,"(34830.0, 41640.0)"
1305,STUFF'D,107 NORTH BRIDGE ROAD #B2-K03 FUNAN 179105,29855.3625422399,30416.1814862192,92.71823612486193,"(29895.0, 30500.0)"
1306,STUFF'D,1 KIM SENG PROMENADE #B1-K121 GREAT WORLD CITY 237994,27826.3112057392,30687.6095091309,88.04574611429338,"(27740.0, 30705.0)"
1307,STUFF'D,7 WALLICH STREET #B1-23 TANJONG PAGAR CENTRE 078884,29317.3434110163,28799.2791442219,48.5420983814374,"(29270.0, 28810.0)"
1308,STUFF'D,50 Jurong Gateway Road #B1-K6 JEM 608549,17988.4838308077,35058.3568146359,118.61103754960881,"(18010.0, 35175.0)"
1309,STUFF'D,9 BISHAN PLACE #B1-19A JUNCTION 8 SHOPPING CENTRE 579837,29725.8230481222,36948.3424145039,49.629526464892606,"(29750.0, 36905.0)"
1310,STUFF'D,63 JURONG WEST CENTRAL 3 #01-43/44 648331,13758.5676118182,35720.5406027697,144.82445526239886,"(13665.0, 35610.0)"
1311,STUFF'D,21 CHOA CHU KANG AVENUE 4 #B1-K26 LOT 1 SHOPPER'S MALL 689812,18173.7710486762,40765.1880696882,47.15778266120906,"(18210.0, 40735.0)"
1312,STUFF'D,23 SERANGOON CENTRAL #B2-47A NEX MALL 556083,32289.4083088608,36976.3859132938,134.39425789827513,"(32375.0, 37080.0)"
1313,STUFF'D,1 JURONG EAST STREET 21 #02-17/18 609606,18353.012811888,34978.8672476746,90.20208649024387,"(18440.0, 34955.0)"
1314,STUFF'D,930 YISHUN AVENUE 2 #B1-43 NORTHPOINT 769098,28273.5290191257,45714.3116263431,87.31268758245913,"(28230.0, 45790.0)"
1315,STUFF'D,1 LOWER KENT RIDGE ROAD #01-25 NUH MEDICAL CENTRE 119082,22520.6189963818,30573.9890070297,75.373645435973,"(22535.0, 30500.0)"
1316,STUFF'D,60 PAYA LEBAR ROAD #01-61 PAYA LEBAR SQUARE 409051,34595.3032159209,33453.443530187,174.9340914497809,"(34480.0, 33585.0)"
1317,STUFF'D,68 ORCHARD ROAD #B2-43 PLAZA SINGAPURA 238839,29307.5237809345,31463.6672937293,40.18514149855921,"(29340.0, 31440.0)"
1318,STUFF'D,252 NORTH BRIDGE ROAD #B1-56 RAFFLES CITY SHOPPING CENTRE 179103,30203.7152231745,30697.7055161726,124.55926365876235,"(30085.0, 30660.0)"
1319,STUFF'D,33 SENGKANG WEST AVENUE #B2-22/23 THE SELETAR MALL 797653,32759.350083435,41469.132806832,87.9390501987726,"(32705.0, 41400.0)"
1320,STUFF'D,10 SINARAN DRIVE #B1-117/118/119 SQUARE 2 307506,29210.1744085718,33633.1802354679,105.04719799473732,"(29315.0, 33640.0)"
1321,STUFF'D,30 SEMBAWANG DRIVE #01-27A SUN PLAZA 757713,26462.0589625053,47759.7519863788,90.64615349983517,"(26375.0, 47785.0)"
1322,STUFF'D,3 TEMASEK BOULEVARD #02-615 SUNTEC CITY MALL 038983,31006.546098751,30804.5639691036,202.13464337698068,"(30815.0, 30740.0)"
1323,STUFF'D,4 TAMPINES CENTRAL 5 #B1-K13 TAMPINES MALL 529510,40393.5604594583,37178.8963100612,53.52525717852222,"(40350.0, 37210.0)"
1324,STUFF'D,11 BIDADARI PARK DRIVE #B1-K25 THE WOODLEIGH MALL 367803,32277.0183821376,35651.5520587377,139.6842039660942,"(32165.0, 35735.0)"
1325,STUFF'D,1 HARBOUR FRONT WALK #B2-K18 VIVO CITY 098585,26748.4993302505,27426.9234353155,202.7528877441688,"(26610.0, 27575.0)"
1326,STUFF'D,83 PUNGGOL CENTRAL #B2-K1 WATERWAY POINT 828761,35657.8013379965,43139.2621246278,138.48360843056082,"(35525.0, 43100.0)"
1327,STUFF'D,1 PASIR RIS CENTRAL STREET 3 #B1-07/08 518457,40958.9038011068,39385.0873588398,64.78920495743763,"(41000.0, 39335.0)"
1328,STUFF'D,21 CHOA CHU KANG NORTH 6 #B1-50 YEWTEE POINT 689578,18331.928316039,42095.5309091564,73.42848714906802,"(18375.0, 42155.0)"
1329,Secret Recipe,68 ORCHARD ROAD #03-18 PLAZA SINGAPURA 238839,29307.5237809345,31463.6672937293,40.18514149855921,"(29340.0, 31440.0)"
1330,Staff Canteen Stall @ 3M Innovation (Mngd by Soo San Na Catering),2 TUAS LINK 4 637321,6798.10154736042,35381.6912514865,164.85197069836659,"(6640.0, 35335.0)"
1331,SWEE HENG 1989 SIGNATURE,313 ORCHARD ROAD #B3-23 313 @ SOMERSET 238895,28561.1386390822,31485.0772309396,82.70585628264382,"(28640.0, 31510.0)"
1332,SWEE HENG 1989 SIGNATURE,1 WOODLANDS SQUARE #B1-02 CAUSEWAY POINT 738099,22699.5234229155,46412.0238526929,64.55515536698026,"(22635.0, 46410.0)"
1333,Sedap Cafeteria @ Staff Canteen Tuas Power Station,60 TUAS SOUTH AVENUE 9 637607,6496.26990989503,29963.5110469051,397.3165864161153,"(6125.0, 30105.0)"
1334,SANCHOS TAQUERIA,290 ORCHARD ROAD #B1-20 THE PARAGON 238859,28213.8713075072,31784.6085016429,87.9015187382743,"(28150.0, 31845.0)"
1335,Soon Lee,1 bedok road #01-02 469572,41595.1037662067,33623.4633651916,57.91797940956473,"(41650.0, 33605.0)"
1336,SPRINGLEAF PRATA PLACE,1 PASIR RIS CLOSE #01-340 E!HUB@DOWNTOWN EAST 519599,41557.3568058563,39854.1394968368,171.3939167939587,"(41655.0, 39995.0)"
1337,SPRINGLEAF PRATA PLACE,1 MARITIME SQUARE #01-28 HARBOURFRONT CENTRE 099253,26523.4179164171,27393.6533519011,200.95537806752742,"(26610.0, 27575.0)"
1338,SPRINGLEAF PRATA PLACE,1 WOODLANDS ROAD #01-25 JUNCTION 10 677899,19859.2468093075,40256.2722101696,142.8243085282562,"(19980.0, 40180.0)"
1339,SPRINGLEAF PRATA PLACE,1 WEST COAST DRIVE #01-108/109 NEWEST 128020,19556.7006658185,33187.9312938862,78.37196893426432,"(19565.0, 33110.0)"
1340,SPRINGLEAF PRATA PLACE,333 BOON LAY WAY #2c-01 SAFRA CLUBHOUSE (JURONG) 649848,13861.7916063368,35244.1959994566,79.99530664292688,"(13800.0, 35295.0)"
1341,SPRINGLEAF PRATA PLACE,1 TAMPINES STREET 92 #01-K1 SAFRA CLUBHOUSE (TAMPINES) 528882,40061.8044101596,36317.101404516,106.98810921202694,"(39960.0, 36350.0)"
1342,SPRINGLEAF PRATA PLACE,60 YISHUN AVENUE 4 #01-07 SAFRA COUNTRY CLUB (YISHUN) 769027,28843.9545065807,45117.186992595,115.33834055881532,"(28730.0, 45135.0)"
1343,SPRINGLEAF PRATA PLACE,1 THONG SOON AVENUE SPRINGLEAF GARDEN 787431,26384.7120358422,42105.6180174109,300.6645222785625,"(26390.0, 41805.0)"
1344,SPRINGLEAF PRATA PLACE,57B JALAN TUA KONG 457253,38251.1981109902,33146.242836697,38.64009710912345,"(38270.0, 33180.0)"
1345,SPRINGLEAF PRATA PLACE,106 CLEMENTI STREET 12 #01-64 SUNSET WAY ESTATE 120106,20932.7064514179,33796.215733232,105.03412983739678,"(20980.0, 33890.0)"
1346,SPRINGLEAF PRATA PLACE,2 TAI THONG CRESCENT #01-13 THE VENUE SHOPPES 347836,32001.1766515719,34557.2744909097,44.49909390262919,"(32045.0, 34565.0)"
1347,Streats Cafe,180 KITCHENER ROAD #01-01/03 CITY SQUARE MALL 208539,30593.6748798871,32635.8044067919,78.4044740851155,"(30560.0, 32565.0)"
1348,Streats Hongkong Cafe,"2 JURONG EAST STREET 21 #02-17 /17A, IMM BUILDING 609601",18381.9356864095,35229.409786731,99.29584256024583,"(18480.0, 35245.0)"
1349,SMILE MARTABAK CAFE,311 NEW UPPER CHANGI ROAD #01-03 BEDOK MALL 467360,38676.9034089688,34108.3360939901,254.6087248756881,"(38460.0, 33975.0)"
1350,SMILE MARTABAK,107 NORTH BRIDGE ROAD #02-34 FUNAN MALL 179105,29855.3625422399,30416.1814862192,92.71823612486193,"(29895.0, 30500.0)"
1351,SAAP SAAP THAI,18 TAI SENG STREET #01-01 18 TAI SENG 539775,34177.347278473,35388.5730408002,62.754522827443466,"(34240.0, 35385.0)"
1352,SAAP SAAP THAI,311 NEW UPPER CHANGI ROAD #B1-39 BEDOK MALL 467360,38676.9034089688,34108.3360939901,254.6087248756881,"(38460.0, 33975.0)"
1354,SAAP SAAP THAI,1 JOO KOON CIRCLE #01-40/43/46A FAIRPRICE HUB 629117,10760.1903017079,34206.1238678284,150.78717871566346,"(10850.0, 34085.0)"
1355,SAAP SAAP THAI,107 NORTH BRIDGE ROAD #B1-33 FUNAN 179105,29855.3625422399,30416.1814862192,92.71823612486193,"(29895.0, 30500.0)"
1356,SAAP SAAP THAI,2 JURONG EAST STREET 21 #01-48 IMM BUILDING 609601,18381.9356864095,35229.409786731,99.29584256024583,"(18480.0, 35245.0)"
1357,MY SAAP SAAP THAI,1 Lower Kent Ridge Road #01-16/17 NUH MEDICAL CENTRE 119082,22520.6189963818,30573.9890070297,75.373645435973,"(22535.0, 30500.0)"
1358,SHAKE SHAKE IN A TUB,1 TAMPINES WALK #B1-44 OUR TAMPINES HUB 528523,39914.8495354457,37294.1738026626,126.14716524884815,"(40040.0, 37310.0)"
1359,N.A,"3 TEMASEK BOULEVARD (MR2) @ Food Arena Suntec City Mall #03-367, #03-368, #03-369, #03-370 SUNTEC CITY MALL 038983",31006.546098751,30804.5639691036,202.13464337698068,"(30815.0, 30740.0)"
1360,Seoul Garden,200 Victoria Street #02-52/52A Bugis Junction 188021,30458.7085178969,31274.8305191435,64.71527742644193,"(30500.0, 31225.0)"
1361,Seoul Garden,3155 COMMONWEALTH AVENUE WEST #05-18 THE CLEMENTI MALL 129588,20315.6081870906,33027.9409066252,135.7417021999657,"(20375.0, 33150.0)"
1362,Seoul Garden Hot Pot,1 Maritime Square #02-03&04 Harbourfront Centre 099253,26523.4179164171,27393.6533519011,200.95537806752742,"(26610.0, 27575.0)"
1363,Seoul Garden,6 RAFFLES BOULEVARD #03-210 MARINA SQUARE 039594,30811.1659309082,30472.3321676366,64.5117020882565,"(30855.0, 30425.0)"
1364,Seoul Garden Hot Pot,"930 YISHUN AVENUE 2 #03-05/06 NORTHPOINT, Seoul Garden Hotpot 769098",28273.5290191257,45714.3116263431,87.31268758245913,"(28230.0, 45790.0)"
1365,Seoul Garden,4 TAMPINES CENTRAL 5 #04-01 Tampines Mall 529510,40393.5604594583,37178.8963100612,53.52525717852222,"(40350.0, 37210.0)"
1366,Sedap Yong Tau Foo (S8) @ One Two Eat Heartbeat Bedok,"11 BEDOK NORTH STREET 1 #01-28/29/08 HEARTBEAT @ BEDOK, Stall 8 469662",38960.6737470664,34317.0640491676,108.96398700891751,"(38890.0, 34400.0)"
1367,Staff Cafeteria @ Pfizer Asia Mnfg (Mngd by The Wok People),31 TUAS SOUTH AVENUE 6 1ST STOREY 637578,6065.68992287014,31494.3604215458,208.31270473435904,"(6270.0, 31535.0)"
1368,Srisun Prata.com,"964 JURONG WEST STREET 91 #01-340, Stall 5 640964",12346.5739805466,36018.7196513005,69.34959556493071,"(12415.0, 36030.0)"
1369,Srisun Prata.com,418 YISHUN AVENUE 11 #01-385 760418,29550.3390248194,45183.6484323982,146.17951431457325,"(29445.0, 45285.0)"
1370,Srisun Express,407 ANG MO KIO AVENUE 10 #01-743 TECK GHEE SQUARE 560407,30440.4499923475,38218.9990299121,221.70764112052564,"(30475.0, 38000.0)"
1371,Srisun Express,"132 BUKIT BATOK WEST AVENUE 6 #01-308, part of 650132",18240.7075444832,36973.9763699137,166.0894747538882,"(18200.0, 37135.0)"
1372,Srisun Express,681 HOUGANG AVENUE 8 #01-831 HOUGANG VILLAGE 530681,33827.0917704739,39442.5554239806,70.10879824344262,"(33765.0, 39410.0)"
1373,Srisun Express,56 SERANGOON GARDEN WAY SERANGOON GARDEN ESTATE 555952,31595.3740360178,38501.4953280389,64.64326126188497,"(31660.0, 38500.0)"
1374,Srisun Express,474 TAMPINES STREET 43 #01-118 520474,41295.5199805517,37993.6909088809,84.59938005481709,"(41250.0, 38065.0)"
1375,SWEE HENG BAKERY PTE LTD,888 WOODLANDS DRIVE 50 #01-747 888 PLAZA 730888,23770.7139348229,46535.313734604,64.4641193516617,"(23830.0, 46510.0)"
1376,SWEE HENG BAKERY PTE LTD,449 ANG MO KIO AVENUE 10 #01-1727 560449,30529.4010586077,38876.4131286349,85.61060506748836,"(30615.0, 38875.0)"
1377,SWEE HENG BAKERY PTE LTD,68 GEYLANG BAHRU #01-3227 330068,32064.8488966748,33800.4877564535,149.6009519881988,"(32070.0, 33950.0)"
1378,SWEE HENG BAKERY PTE LTD,27 BENDEMEER ROAD #01-637 BENDEMEER SHOPPING MALL 330027,31282.754314064,33455.9590720441,193.54875436007197,"(31145.0, 33320.0)"
1379,SWEE HENG BAKERY PTE LTD,221 BOON LAY PLACE #01-158 (PART OF) BOON LAY SHOPPING CENTRE 640221,14546.4666856667,36496.7915879078,72.68678487274909,"(14590.0, 36555.0)"
1380,SWEE HENG BAKERY PTE LTD,372 BUKIT BATOK STREET 31 #01-372 650372,18862.6806794638,37860.4045410585,66.29520235317139,"(18890.0, 37800.0)"
1381,SWEE HENG BAKERY PTE LTD,1 JELEBU ROAD #01-22B BUKIT PANJANG PLAZA 677743,20325.461808118,40210.2194124069,95.37592907559548,"(20320.0, 40115.0)"
1382,SWEE HENG BAKERY PTE LTD,818 CHOA CHU KANG AVENUE 1 #01-03 680818,18597.1135673104,40000.813968949,69.67777346023459,"(18570.0, 40065.0)"
1383,SWEE HENG BAKERY PTE LTD,253 CHOA CHU KANG AVENUE 1 #B1-19 KEAT HONG SHOPPING CENTRE 680253,18121.0396203063,39862.7599396724,48.56256265422262,"(18145.0, 39905.0)"
1384,SWEE HENG BAKERY PTE LTD,445 FAJAR ROAD #01-522 670445,21074.3215392474,40594.8962768503,127.51505896395696,"(21010.0, 40705.0)"
1385,SWEE HENG BAKERY PTE LTD,762 JURONG WEST STREET 75 #01-256 640762,12910.7207379946,36763.1478772014,76.11652759713857,"(12840.0, 36735.0)"
1386,SWEE HENG BAKERY PTE LTD,12 HAIG ROAD #01-335 HAIG VIEW 430012,34990.2525800169,33099.5925186686,29.63412399207122,"(34975.0, 33125.0)"
1387,SWEE HENG BAKERY PTE LTD,1 GEYLANG SERAI #01-197 402001,35195.9019180359,33222.3878217265,67.09791234914368,"(35130.0, 33235.0)"
1388,SWEE HENG BAKERY PTE LTD,11 BEDOK NORTH STREET 1 #01-21 HEARTBEAT @ BEDOK 469662,38960.6737470664,34317.0640491676,108.96398700891751,"(38890.0, 34400.0)"
1389,SWEE HENG BAKERY PTE LTD,476 UPPER SERANGOON VIEW #02-16 530476,35834.0087358411,39934.8496807795,113.266548447837,"(35730.0, 39890.0)"
1390,SWEE HENG,377 HOUGANG STREET 32 #B1-14 530377,34854.0667209625,38311.4102715347,122.50080618897141,"(34905.0, 38200.0)"
